idx,transcript,audio length,filename
2149,in suffering from sharp call accompanied by flame,5.2906875,1249120_43918153_58505623.wav
2150,ran is plain i really do mean i do not long white,5.632000000000001,1249120_43604449_55847694.wav
2151,i have called ye,2.3040000000000003,1249120_43105396_87785249.wav
2152,my garden all gringos,3.808125,1249120_43788827_109800566.wav
2153,my skin message and inflamed,3.4365625,1249120_43577102_35169414.wav
2154,i was playing best but yesterday i have sprained ankle,4.644,1249120_41203338_96595416.wav
2155,i am not feeling good i get in fiction on,3.072,1249120_43855932_68322859.wav
2156,i have a man in my traps,2.7306875,1249120_41221824_65587012.wav
2157,can't keep hope,2.645375,1249120_36505751_21301599.wav
2158,i feel a paying my back,2.229125,1249120_30766630_59938799.wav
2159,my shoulder has the great pain,3.0650625,1249120_40419625_105156571.wav
2160,i feel a great pain in my shoulder when i sidled life something heavy,4.2666875,1249120_14353703_101806535.wav
2161,there are some pimples on my face that bother me a lost,4.352,1249120_39740177_83040099.wav
2162,i couldn't have exercise because of lightlying,4.0106875,1249120_29289135_60949903.wav
2163,i flimsey so,5.0155625,1249120_40725179_89777153.wav
2164,i see said my card alan,3.669375,1249120_41087148_20602731.wav
2165,what i stand up i feel like an quit followin stay,5.2906875,1249120_42554554_14244487.wav
2166,my back hurts me and i can't bend in a walk,3.622375,1249120_30766630_34980228.wav
2167,i am not good i feel dizzy,2.7306875,1249120_15004831_49995030.wav
2168,i had a lot of new pain whenever i go running,4.181375,1249120_22423108_32372282.wav
2169,my knees ache uncalled and ready days,3.925375,1249120_43883861_67210122.wav
2170,in hominy,1.9626875,1249120_41150153_28691888.wav
2171,i have had an almost every day,3.622375,1249120_30937687_97096318.wav
2172,my offer back has been sore for a week,2.8160000000000003,1249120_13842059_25244471.wav
2173,oh carl i bananaland er shoulder i,4.2666875,1249120_43105396_52391569.wav
2174,i've had this positive,3.157375,1249120_29289135_48196636.wav
2175,i don't have problems taking in by but out breathes so heavy,5.461375,1249120_36929821_18896784.wav
2176,i have been busy in a makes that in moments,3.669375,1249120_36505751_80016304.wav
2177,i feel a pain in the left side of my chest where my heart is,6.485375,1249120_38042052_12611993.wav
2178,then i am by her i ,2.56,1249120_43453425_58166571.wav
2179,i get terrible headaches every few months and when i get them my vision is affected,6.3146875,1249120_15004831_88949400.wav
2180,my heart and i do ballantine will say and my eye,7.0826875000000005,1249120_42557795_21106902.wav
2181,i don't do anything at home and still i feel exulted,5.6656875,1249120_41203338_96163091.wav
2182,i can't break,3.3280000000000003,1249120_43918153_58105723.wav
2183,i can't stand up i feel my brain as moving inside my skull,4.644,1249120_44140394_69903465.wav
2184,my body feels weak after my passing that you white,3.7546875,1249120_43995026_84303220.wav
2185,no hartington when i said,5.4799375,1249120_40725179_65205590.wav
2186,i have a feeling like my whole body is complaining,3.4133750000000003,1249120_13842059_64044535.wav
2187,i cut my hand a couple of days ago and although i didn't think i needed it stitches it hasn't closed up,7.8948125,1249120_18386513_81960877.wav
2188,my any he just and wise,4.437375,1249120_40184183_104791790.wav
2189,my face were out badly every month or in my cycle,4.181375,1249120_35350617_54671464.wav
2190,i feel dizzy when i sat in front of my lip out for an hour or two what possibly could be the reason,8.545,1249120_22345789_20346915.wav
2191,i heard her ,2.7864375,1249120_40725179_90457364.wav
2192,i am tried to make my song on my foot my they still pain me,5.0346875,1249120_15004831_21045225.wav
2193,the merino i get the head back,2.9866875,1249120_43855932_79262484.wav
2194,so he goosebumps pennafort that it,6.6560000000000015,1249120_42557795_97772279.wav
2195,i feel pain in the low back,2.7306875,1249120_35350617_82701281.wav
2196,i feel cold although we are in summer,3.2508125,1249120_1853182_105717969.wav
2197,i have a problem in thing object that it storicules,6.40875,1249120_43788827_30902604.wav
2198,a man seen so i,2.389375,1249120_41087148_73041006.wav
2199,my wife is on medesimi day and co,5.8026875,1249120_35444693_61506647.wav
2200,i cannot breathe because of the eights and beloved my left shoulder,5.888,1249120_43758322_79887682.wav
2201,i have a throbbing in my joints,5.0155625,1249120_22345789_76885003.wav
2202,i had a solution was in offer i made no other now it on the lion,6.4,1249120_39438102_93264653.wav
2203,my maiden so in the event,4.352,1249120_43604449_42140260.wav
2204,i have a delimited were back which mistifications,6.229375,1249120_40184183_19320278.wav
2205,they seem the muscles i do not know who,4.2666875,1249120_21665495_15270363.wav
2206,i have a pain that internal,4.949375,1249120_38042052_79525488.wav
2207,i threw a lot of pain in the joints,4.181375,1249120_35154350_40554942.wav
2208,i get a new pang when i walk alone,3.3436875,1249120_41203338_56638612.wav
2209,why here is falling out in bunches,6.6560000000000015,1249120_41956733_33252729.wav
2210,my body feels weak and i try to make it relax but it still pains me,5.8514375,1249120_17632529_20793910.wav
2211,i was very active in sports but now my body is plein pain,5.2906875,1249120_43856216_94937393.wav
2212,i have a play fishing after my head was it yesterday,4.6080000000000005,1249120_42554554_84223298.wav
2213,you won't believe me but this infected wound on my hand is from a paper cut i didn't take seriously,6.501625,1249120_44140394_87943109.wav
2214,my done in wearied,3.3436875,1249120_43577102_89441804.wav
2215,i feel cold and chill even there my clothes the heavy,4.096,1249120_43825820_91557495.wav
2216,my early badly,2.048,1249120_6338946_14309885.wav
2217,my long bill heavy like there fell with me at,3.157375,1249120_41841195_77628266.wav
2218,i feel a burning sensation in my god about two hours after each meal,7.6161875,1249120_22345789_101021280.wav
2219,i can't move my legs there is a pain in the joy,4.352,1249120_43883861_46955000.wav
2220,i break out on my faith very frequently,2.8793125,1249120_1853182_105033949.wav
2221,i have internal pain whenever i come down with a cold,4.5226875,1249120_6338946_49284776.wav
2222,had i stepped on a needle it wouldn't have hurt so much like this damned dispersing my hill,6.0586875,1249120_18172663_30940223.wav
2223,i knocked my foot and it really hurt,2.645375,1249120_43995026_28278455.wav
2224,well i remember her a felon,4.2666875,1249120_43665783_70209714.wav
2225,mates broke out with red pimples and white heads,4.181375,1249120_35832653_15159684.wav
2226,my god is where he and a half ,3.4133750000000003,1249120_42210938_22930195.wav
2227,i feel discomfort through the body and general,4.437375,1249120_43620482_95181441.wav
2228,a chap of the day my fiercer will i was called in some coward i come to stop the blending,7.0826875000000005,1249120_33251186_58567835.wav
2229,i have a headache every time i eat ice cream,3.5294375,1249120_2171654_21861362.wav
2230,i have a sure in winter or when if you cold why,5.3870625,1249120_41203338_73692029.wav
2231,i am for find a pretty fair for a laugh,5.0346875,1249120_40663048_24625644.wav
2232,my cats though like they are tired of not and arthur owing,3.84,1249120_18172663_29038611.wav
2233,my annie if along which indicate a have an infected warm,4.352,1249120_43316708_98385775.wav
2234,i ever brerely shall utter my head was at each of day,4.2666875,1249120_41221824_91847334.wav
2235,my skin is itching,1.9626875,1249120_43620482_19347442.wav
2236,i have a sheet my skin,3.157375,1249120_42554554_13003208.wav
2237,i had a dull ache in my head,5.8514375,1249120_41203338_54735867.wav
2238,i have a pain in my humble drowned,2.4149375,1249120_28006404_10670111.wav
2239,i have often one wrong is but a ringing the night,4.096,1249120_44111844_64442365.wav
2240,i have freed my column and with them i i come in cutting it,4.928,1249120_27392644_45411334.wav
2241,how do you know if you have a town menicus in unique,5.461375,1249120_43402738_41140670.wav
2242,i have at me all over my face,2.6935625,1249120_34824899_80106247.wav
2243,then he the temporary high in the house my parties always called,6.687375,1249120_39142299_39722344.wav
2244,my lungs feel heavy like their filled with mucus,4.096,1249120_39740177_81765106.wav
2245,i sold out gate and out of sight,3.84,1249120_43883861_40210306.wav
2246,i get the yell agrando,3.3436875,1249120_43577102_84234131.wav
2247,the nurse will sort them aeduan operation away anchor that i cannot send being touched all the ,6.5706875,1249120_40401830_26857179.wav
2248,i have i as on my skin,3.4365625,1249120_30937687_103531596.wav
2249,my face break out badly every month around my sile,4.2725,1249120_44093303_75550383.wav
2250,are you have this child in in my north took,4.7786875,1249120_20518958_80630181.wav
2251,you won't believe me but this infected wound on my hand is from a paper cut i didn't take seriously,9.557375,1249120_6338946_13298292.wav
2252,i feel light headed when i stand up,3.072,1249120_43620482_36202094.wav
2253,my upper mac has been sore for a week,2.645375,1249120_38548574_81883649.wav
2254,i hid my head at the basket bulging could i have a concussion,5.12,1249120_43402738_63324400.wav
2255,i feel pain in the lower back,3.808125,1249120_17632529_22635091.wav
2256,i have won sonontonheronons is so desolate to,8.448,1249120_35444693_109120076.wav
2257,i set my hand a covenanting to hesitate for a,8.452125,1249120_40725179_99057668.wav
2258,the fish like a swollen not at maculated with pain shooting from that,4.5226875,1249120_40401830_19054036.wav
2259,but they had to in spoleto my body's pulintang,5.205375,1249120_41150153_22643056.wav
2260,of that eating i have burned in sensation inside of me,5.12,1249120_33905644_38594756.wav
2261,when i move my shoulder tain't so down my arm,4.352,1249120_19425875_54714144.wav
2262,i leveson after i used a wrong medicine,3.3280000000000003,1249120_18172663_76673453.wav
2263,there are lord so here on my floor in the morning,3.925375,1249120_44093933_10556478.wav
2264,my dear a when in listening music,4.2666875,1249120_39438102_100562097.wav
2265,i think i am one by one he does not seem to me like a shot,6.485375,1249120_43453425_81668245.wav
2266,the meester,5.0155625,1249120_40725179_61949326.wav
2267,i how will be gone i answering near the musoline,6.997375,1249120_43172391_56971651.wav
2268,i i booflest my like needles,4.6080000000000005,1249120_36505751_101906803.wav
2269,i see feeling my tact,2.4746875,1249120_40184183_53822554.wav
2270,i feel great pressure on my chest,3.84,1249120_22423108_32412774.wav
2271,be alive for i had joined in,2.2186875,1249120_43995026_35619132.wav
2272,last oration rapture for opening in the skin,4.8298125,1249120_17632529_103030558.wav
2273,the thing hair tonic,1.9626875,1249120_38548574_16129992.wav
2274,i feel light at it,2.048,1249120_41221824_88751046.wav
2275,oh that a wind see dese,3.3280000000000003,1249120_42210938_27476164.wav
2276,there is a sharp pain he might be as i had tried to be barely green but i does not help,8.533375,1249120_33251186_83726667.wav
2277,i feel it coethen the night come,4.352,1249120_43316708_50550172.wav
2278,my fine collar on my back is red i don't know why,4.4582500000000005,1249120_43788827_76220400.wav
2279,i've been over my coat for weeks but still of every day,5.461375,1249120_43698316_31372195.wav
2280,i feel them in my leg,2.3040000000000003,1249120_41221824_106418301.wav
2281,i broke my ankle well doing or lining in the capetians,5.8514375,1249120_43612961_69119986.wav
2282,my hair is falling now after i take a shower,3.4133750000000003,1249120_19425875_83068521.wav
2283,i have not thought on my spine,3.5294375,1249120_43788827_63089314.wav
2284,i feel a pain on the left side of my chest when my heart is,4.365375,1249120_28006404_50849556.wav
2285,a antibody its freezing,1.9626875,1249120_40401830_49373869.wav
2286,orion disease on the level of the doubles of the lower extremities,5.8026875,1249120_35350617_78898682.wav
2287,umhum game passerose but in a heretic i do every time i go out for a job,6.144,1249120_44088493_23045575.wav
2288,what i eat i feel not to my ,2.9866875,1249120_41221824_45781484.wav
2289,the man it intense especially when i go down the stairs it feels like something has snapped inside my me,8.192,1249120_43883861_81944466.wav
2290,the sharp pain him a biceps as tried to ply pain relief cream but at dosalo,6.3146875,1249120_40401830_61773020.wav
2291,he said of coracle,3.1579375,1249120_30937687_68349779.wav
2292,i'm not feeling good i get infected wound,3.5294375,1249120_44140394_74979018.wav
2293,my tale has got all right she can't sleep,3.7546875,1249120_43855932_50233344.wav
2294,i don't do anything at home and still i feel exhausted,4.352,1249120_19425875_82977852.wav
